30012,1000ul black1.2mm  filtered wide bore sterile tips,Hamilton Frame Tip Rack: Filtered 1000ul black1.2mm wide bore sterile tips,Ham_FTR_F1000Wide1-2_Sterile.rck,Nimbus\\Tip Racks\\Ham_FTR_F1000Wide1-2_Sterile.rck
30012,1000ul black3.2mm filtered wide bore tips,Hamilton Frame Tip Rack: Filtered1000ul black3.2mm wide bore tips,Ham_FTR_F1000Wide3-2.rck,Nimbus\\Tip Racks\\Ham_FTR_F1000Wide3-2.rck
30012,1000ul black3.2mm filtered sterile wide bore tips,Hamilton Frame Tip Rack: Filtered1000ul black3.2mm sterile wide bore tips,Ham_FTR_F1000Wide3-2_Sterile.rck,Nimbus\\Tip Racks\\Ham_FTR_F1000Wide3-2_Sterile.rck
30011,300ul black filtered,Hamilton Filtered Tip Rack: 300 uL black filtered tips,Ham_FTR_F300.rck,Nimbus\\Tip Racks\\Ham_FTR_F300.rck
30011,black filtered 300ul 0.71mm wide bore,Hamilton FrameTip Rack: Filtered 300ul 0.71mm wide bore black tips,Ham_FTR_F300Wide0-71.rck,Nimbus\\Tip Racks\\Ham_FTR_F300Wide0-71.rck
30011,black filtered 300ul 1.55mm wide bore,Hamilton FrameTip Rack: Filtered 300ul 1.55mm wide bore black tips,Ham_FTR_F300Wide1-55.rck,Nimbus\\Tip Racks\\Ham_FTR_F300Wide1-55.rck
30013,5ml Tip with filter (4ml),Hamilton Frame Tip Rack 24x 5ml Tip with filter\, landscape oriented,Ham_FTR_F4000.rck,Nimbus\\Tip Racks\\Ham_FTR_F4000.rck
30010,50ul black filtered,Hamilton Filtered Tip Rack: 50 uL black filtered tips,Ham_FTR_F50.rck,Nimbus\\Tip Racks\\Ham_FTR_F50.rck
30009,10 uL black NTR,Hamilton Nested Tip Rack: 10 uL black unfiltered tips,Ham_NTR_10.rck,Nimbus\\Tip Racks\\Ham_NTR_10.rck
30009,10 uL clear NTR,Hamilton Nested Tip Rack: 10 uL clear unfiltered tips,Ham_NTR_10_Clear.rck,Nimbus\\Tip Racks\\Ham_NTR_10_Clear.rck
30011,300 uL black NTR,Hamilton Nested Tip Rack: 300 uL black unfiltered tips,Ham_NTR_300.rck,Nimbus\\Tip Racks\\Ham_NTR_300.rck
30011,300 uL clear NTR,Hamilton Nested Tip Rack: 300 uL clear unfiltered tips,Ham_NTR_300_Clear.rck,Nimbus\\Tip Racks\\Ham_NTR_300_Clear.rck
30010,50 uL black NTR,Hamilton Nested Tip Rack: 50 uL black unfiltered tips,Ham_NTR_50.rck,Nimbus\\Tip Racks\\Ham_NTR_50.rck
30010,50 uL clear NTR,Hamilton Nested Tip Rack: 50 uL clear unfiltered tips,Ham_NTR_50_Clear.rck,Nimbus\\Tip Racks\\Ham_NTR_50_Clear.rck
30012,Tip Box 1000ul black,Hamilton Tip Box with 1000uL black tips. Definition was adjusted (Rack Base to Container Base Offset wise) to offset tips (containers) for tip type detections from 8.63mm to 8.01mm. ,Ham_TipBox_1000.rck,Nimbus\\Tip Racks\\Ham_TipBox_1000.rck
30012,Tip Box 1000ul black filtered,Hamilton Tip Box with 1000uL black filtered tips. Definition was adjusted (Rack Base to Container Base Offset wise) to offset tips (containers) for tip type detections from 8.63mm to 8.01mm. ,Ham_TipBox_F1000.rck,Nimbus\\Tip Racks\\Ham_TipBox_F1000.rck
30011,Tip Box 300ul black filtered,Hamilton Tip Box with 300uL black filtered tips. Definition was adjusted (Rack Base to Container Base Offset wise) to offset tips (containers) for tip type detections from 7.33mm to 6.71mm. ,Ham_TipBox_F300.rck,Nimbus\\Tip Racks\\Ham_TipBox_F300.rck
30010,Tip Box 50ul black filtered,Hamilton Tip Box with 50uL black filtered tips. Definition was adjusted (Rack Base to Container Base Offset wise) to offset tips (containers) for tip type detections from 16.83mm to 16.21mm.,Ham_TipBox_F50.rck,Nimbus\\Tip Racks\\Ham_TipBox_F50.rck
30003,Tip Box lid adapter,,Ham_TipBox_LidAdapter.tml,Nimbus\\Tip Racks\\Ham_TipBox_LidAdapter.tml
30009,Tip Adapter Plate for 10uL tips,Frame for 96 10ul Tips to support tip pickup by row or column,TipAdapter_10.rck,Nimbus\\Tip Racks\\TipAdapter_10.rck
30012,Tip Adapter Plate for 1000uL Tips,Frame for 96 1000ul tips to support tip pickup by row or column,TipAdapter_1000.rck,Nimbus\\Tip Racks\\TipAdapter_1000.rck
30011,Tip Adapter Plate for 300uL Tips,Frame for 96 300ul tips to support tip pickup by row or column,TipAdapter_300.rck,Nimbus\\Tip Racks\\TipAdapter_300.rck
30010,Tip Adapter Plate for 50uL Tips,Frame for 96 50ul tips to support tip pickup by row or column,TipAdapter_50.rck,Nimbus\\Tip Racks\\TipAdapter_50.rck
30009,Tip Adapter Plate for 10uL filtered tips,Frame for 96 10ul filtered tips to support tip pickup by row or column,TipAdapter_F10.rck,Nimbus\\Tip Racks\\TipAdapter_F10.rck
30012,Tip Adapter Plate for 1000uL Filtered Tips,Frame for 96 1000ul Filtered tips to support tip pickup by row or column,TipAdapter_F1000.rck,Nimbus\\Tip Racks\\TipAdapter_F1000.rck
30011,Tip Adapter Plate for 300uL Filtered Tips,Frame for 96 300ul filtered tips to support tip pickup by row or column,TipAdapter_F300.rck,Nimbus\\Tip Racks\\TipAdapter_F300.rck
30010,Tip Adapter Plate for 50uL Filtered Tips,Frame for 96 50ul filtered tips to support tip pickup by row or column,TipAdapter_F50.rck,Nimbus\\Tip Racks\\TipAdapter_F50.rck
20008,250ul Piercing Tip,Rack with 96 250ul Piercing Tips,TIP_250ul_Piercing_L.rck,Nimbus\\Tip Racks\\TIP_250ul_Piercing_L.rck
30015,Carrier_FTR_5mLx4,Carrier with 4 - 5mL FTR pedstals. Created for Volume Verification.,Carrier_FTR_5mLx4.tml,Nimbus\\Toolbox\\Carrier_FTR_5mLx4.tml
30015,Carrier_FTR_EMPTY_EMPTY_MTP_HDPositionalCheck,,Carrier_FTR_EMPTY_EMPTY_MTP_HDPositionalCheck.tml,Nimbus\\Toolbox\\Carrier_FTR_EMPTY_EMPTY_MTP_HDPositionalCheck.tml
30015,Carrier_FTR_EMPTY_MTP_EMPTY_HDPositionalCheck,,Carrier_FTR_EMPTY_MTP_EMPTY_HDPositionalCheck.tml,Nimbus\\Toolbox\\Carrier_FTR_EMPTY_MTP_EMPTY_HDPositionalCheck.tml
30015,Carrier_FTR_MTP_EMPTY_EMPTY_HDPositionalCheck,,Carrier_FTR_MTP_EMPTY_EMPTY_HDPositionalCheck.tml,Nimbus\\Toolbox\\Carrier_FTR_MTP_EMPTY_EMPTY_HDPositionalCheck.tml
30015,Carrier_MTP_FTR_EMPTY_EMPTY_HDPositionalCheck,,Carrier_MTP_FTR_EMPTY_EMPTY_HDPositionalCheck.tml,Nimbus\\Toolbox\\Carrier_MTP_FTR_EMPTY_EMPTY_HDPositionalCheck.tml
169,VFV Adapter Plate\, with Trough Attachment\, and Scale at 180,VFV Adapter Plate\, with Trough Attachment\, and Scale at 180,VFV Adapter Plate\, with Trough Attachment\, and Scale at 180.tml,Nimbus\\Toolbox\\VFV Adapter Plate\, with Trough Attachment\, and Scale at 180.tml
169,VFV Adapter Plate\, with Trough Attachment\, and Scale,VFV Adapter Plate\, with Trough Attachment\, and Scale,VFV Adapter Plate\, with Trough Attachment\, and Scale.tml,Nimbus\\Toolbox\\VFV Adapter Plate\, with Trough Attachment\, and Scale.tml
169,VFV Adapter Plate\, with Trough Attachment,VFV Adapter Plate\, with Trough Attachment,VFV Adapter Plate\, with Trough Attachment.tml,Nimbus\\Toolbox\\VFV Adapter Plate\, with Trough Attachment.tml
169,VFV Adapter Plate,VFV Adapter Plate,VFV Adapter Plate.tml,Nimbus\\Toolbox\\VFV Adapter Plate.tml
1012,,,Nun_100ml_12C_Rgt_P.rck,NUNC\\Nun_100ml_12C_Rgt_P.rck
1008,,,Nun_100ml_12C_Rgt_P.rck,NUNC\\Nun_100ml_12C_Rgt_P.rck
1012,,,Nun_100ml_8C_Rgt_L.rck,NUNC\\Nun_100ml_8C_Rgt_L.rck
1008,,,Nun_100ml_8C_Rgt_L.rck,NUNC\\Nun_100ml_8C_Rgt_L.rck
1012,,,Nun_100ml_96C_Rgt_L.rck,NUNC\\Nun_100ml_96C_Rgt_L.rck
1008,,,Nun_100ml_96C_Rgt_L.rck,NUNC\\Nun_100ml_96C_Rgt_L.rck
1022,,,Nun_12_Fl_P.rck,NUNC\\Nun_12_Fl_P.rck
1012,,,Nun_12_Fl_P.rck,NUNC\\Nun_12_Fl_P.rck
1012,,,Nun_300ml_12C_Rgt_P.rck,NUNC\\Nun_300ml_12C_Rgt_P.rck
1008,,,Nun_300ml_12C_Rgt_P.rck,NUNC\\Nun_300ml_12C_Rgt_P.rck
1008,,,Nun_300ml_384C_Rgt_L.rck,NUNC\\Nun_300ml_384C_Rgt_L.rck
1004,,,Nun_300ml_384C_Rgt_L.rck,NUNC\\Nun_300ml_384C_Rgt_L.rck
1012,,,Nun_300ml_8C_Rgt_L.rck,NUNC\\Nun_300ml_8C_Rgt_L.rck
1008,,,Nun_300ml_8C_Rgt_L.rck,NUNC\\Nun_300ml_8C_Rgt_L.rck
1012,,,Nun_300ml_96C_Rgt.rck,NUNC\\Nun_300ml_96C_Rgt.rck
1008,,,Nun_300ml_96C_Rgt.rck,NUNC\\Nun_300ml_96C_Rgt.rck
1012,,,Nun_384_Sq.rck,NUNC\\Nun_384_Sq.rck
1004,,,Nun_384_Sq.rck,NUNC\\Nun_384_Sq.rck
1012,,,Nun_48_Fl.rck,NUNC\\Nun_48_Fl.rck
1002,,,Nun_48_Fl.rck,NUNC\\Nun_48_Fl.rck
1003,Nunc 96 FL Hb (high border),Nunc plate with high border with 96 flat bottom wells,Nun_96_Fl_HB.rck,NUNC\\Nun_96_Fl_HB.rck
1012,Nunc 96 FL Hb (high border),Nunc plate with high border with 96 flat bottom wells,Nun_96_Fl_HB.rck,NUNC\\Nun_96_Fl_HB.rck
1003,Nunc 96 FL Lb (low border),Nunc plate with low border with 96 flat bottom wells,Nun_96_Fl_LB.rck,NUNC\\Nun_96_Fl_LB.rck
1012,Nunc 96 FL Lb (low border),Nunc plate with low border with 96 flat bottom wells,Nun_96_Fl_LB.rck,NUNC\\Nun_96_Fl_LB.rck
1021,,,PEl_96_TC.rck,PERKIN-ELMER\\PEl_96_TC.rck
1003,,,PEl_96_TC.rck,PERKIN-ELMER\\PEl_96_TC.rck
1023,,,Pfi_384_Sq.rck,POLYFILTRONIC\\Pfi_384_Sq.rck
1004,,,Pfi_384_Sq.rck,POLYFILTRONIC\\Pfi_384_Sq.rck
1023,,,Pfi_96_DW.rck,POLYFILTRONIC\\Pfi_96_DW.rck
1006,,,Pfi_96_DW.rck,POLYFILTRONIC\\Pfi_96_DW.rck
1003,,,Pfi_96_DW.rck,POLYFILTRONIC\\Pfi_96_DW.rck
1023,,,Pfi_96_DW_Sq.rck,POLYFILTRONIC\\Pfi_96_DW_Sq.rck
1006,,,Pfi_96_DW_Sq.rck,POLYFILTRONIC\\Pfi_96_DW_Sq.rck
1003,,,Pfi_96_DW_Sq.rck,POLYFILTRONIC\\Pfi_96_DW_Sq.rck
1023,,,Pfi_96_Fl.rck,POLYFILTRONIC\\Pfi_96_Fl.rck
1003,,,Pfi_96_Fl.rck,POLYFILTRONIC\\Pfi_96_Fl.rck
1023,,,Pfi_96_Vb.rck,POLYFILTRONIC\\Pfi_96_Vb.rck
1003,,,Pfi_96_Vb.rck,POLYFILTRONIC\\Pfi_96_Vb.rck
1024,,,Qia_96_DW.rck,QIAGEN\\Qia_96_DW.rck
1006,,,Qia_96_DW.rck,QIAGEN\\Qia_96_DW.rck
1003,,,Qia_96_DW.rck,QIAGEN\\Qia_96_DW.rck
1024,,,Qia_96_filter.rck,QIAGEN\\Qia_96_filter.rck
1009,,,Qia_96_filter.rck,QIAGEN\\Qia_96_filter.rck
1003,,,Qia_96_filter.rck,QIAGEN\\Qia_96_filter.rck
1003,,,Ran_96_Fl.rck,RAININ\\Ran_96_Fl.rck
1003,,,Ran_96_Rd.rck,RAININ\\Ran_96_Rd.rck
